T,t
50.56845256679096,283.0
50.05872437834525,284.0
50.3135884725681,285.0
51.078180755236666,286.0
51.333044849459526,287.0
51.333044849459526,288.0
51.84277303790523,289.0
51.58790894368238,290.0
51.333044849459526,291.0
51.84277303790523,292.0
52.352501226350945,293.0
52.86222941479665,294.0
52.352501226350945,295.0
52.352501226350945,296.0
53.11709350901951,297.0
52.6073653205738,298.0
53.62682169746522,299.0
53.11709350901951,300.0
54.13654988591093,301.0
54.13654988591093,302.0
54.391413980133784,303.0
54.391413980133784,304.0
54.13654988591093,305.0
54.9011421685795,306.0
54.391413980133784,307.0
55.15600626280235,308.0
55.66573445124806,309.0
54.9011421685795,310.0
55.4108703570252,311.0
55.66573445124806,312.0
56.17546263969377,313.0
56.43032673391663,314.0
56.68519082813948,315.0
56.940054922362336,316.0
56.940054922362336,317.0
56.68519082813948,318.0
57.44978311080805,319.0
57.44978311080805,320.0
57.7046472050309,321.0
57.95951129925376,322.0
58.214375393476615,323.0
57.95951129925376,324.0
58.46923948769947,325.0
58.46923948769947,326.0
58.72410358192233,327.0
58.214375393476615,328.0
58.97896767614518,329.0
58.72410358192233,330.0
58.97896767614518,331.0
59.74355995881375,332.0
59.74355995881375,333.0
59.74355995881375,334.0
60.253288147259454,335.0
59.74355995881375,336.0
59.9984240530366,337.0
61.01788042992802,338.0
61.01788042992802,339.0
60.76301633570517,340.0
61.52760861837373,341.0
60.76301633570517,342.0
61.52760861837373,343.0
61.78247271259659,344.0
61.52760861837373,345.0
62.2922009010423,346.0
62.2922009010423,347.0
61.78247271259659,348.0
62.2922009010423,349.0
62.80192908948801,350.0
63.056793183710866,351.0
62.80192908948801,352.0
63.056793183710866,353.0
63.056793183710866,354.0
64.07624956060229,355.0
64.07624956060229,356.0
64.585977749048,357.0
64.07624956060229,358.0
64.07624956060229,359.0
64.07624956060229,360.0
64.33111365482515,361.0
65.35057003171657,362.0
65.35057003171657,363.0
65.60543412593942,364.0
65.35057003171657,365.0
65.60543412593942,366.0
65.35057003171657,367.0
65.35057003171657,368.0
66.37002640860798,369.0
65.86029822016228,370.0
66.62489050283085,371.0
66.62489050283085,372.0
66.8797545970537,373.0
66.11516231438513,374.0
66.8797545970537,375.0
67.13461869127656,376.0
66.8797545970537,377.0
66.8797545970537,378.0
67.38948278549941,379.0
67.13461869127656,380.0
68.15407506816798,381.0
67.89921097394512,382.0
67.89921097394512,383.0
68.91866735083654,384.0
68.66380325661369,385.0
68.40893916239084,386.0
68.91866735083654,387.0
68.91866735083654,388.0
69.1735314450594,389.0
69.1735314450594,390.0
69.42839553928225,391.0
69.6832596335051,392.0
69.6832596335051,393.0
70.44785191617368,394.0
70.44785191617368,395.0
70.19298782195082,396.0
70.70271601039653,397.0
70.95758010461938,398.0
71.21244419884223,399.0
70.70271601039653,400.0
71.72217238728796,401.0
71.72217238728796,402.0
72.23190057573366,403.0
71.97703648151081,404.0
72.48676466995651,405.0
71.97703648151081,406.0
72.74162876417937,407.0
72.23190057573366,408.0
72.74162876417937,409.0
73.25135695262509,410.0
73.25135695262509,411.0
73.25135695262509,412.0
73.7610851410708,413.0
73.50622104684794,414.0
73.25135695262509,415.0
73.50622104684794,416.0
73.50622104684794,417.0
73.7610851410708,418.0
74.52567742373935,419.0
74.2708133295165,420.0
74.01594923529365,421.0
74.52567742373935,422.0
74.52567742373935,423.0
74.52567742373935,424.0
75.03540561218507,425.0
75.03540561218507,426.0
75.29026970640793,427.0
75.79999789485363,428.0
75.29026970640793,429.0
75.54513380063078,430.0
76.05486198907649,431.0
75.79999789485363,432.0
75.79999789485363,433.0
76.30972608329935,434.0
75.79999789485363,435.0
76.05486198907649,436.0
76.30972608329935,437.0
76.81945427174506,438.0
76.81945427174506,439.0
76.05486198907649,440.0
76.05486198907649,441.0
77.07431836596791,442.0
76.81945427174506,443.0
76.30972608329935,444.0
76.81945427174506,445.0
76.30972608329935,446.0
76.05486198907649,447.0
77.07431836596791,448.0
77.07431836596791,449.0
76.5645901775222,450.0
76.5645901775222,451.0
76.81945427174506,452.0
76.05486198907649,453.0
76.30972608329935,454.0
76.30972608329935,455.0
75.54513380063078,456.0
76.30972608329935,457.0
75.54513380063078,458.0
76.30972608329935,459.0
76.05486198907649,460.0
75.29026970640793,461.0
76.05486198907649,462.0
75.29026970640793,463.0
75.54513380063078,464.0
75.54513380063078,465.0
75.29026970640793,466.0
75.54513380063078,467.0
74.78054151796222,468.0
75.29026970640793,469.0
74.78054151796222,470.0
75.54513380063078,471.0
75.03540561218507,472.0
75.79999789485363,473.0
75.54513380063078,474.0
75.29026970640793,475.0
75.03540561218507,476.0
74.78054151796222,477.0
75.54513380063078,478.0
74.78054151796222,479.0
74.78054151796222,480.0
75.29026970640793,481.0
75.29026970640793,482.0
74.78054151796222,483.0
75.03540561218507,484.0
75.03540561218507,485.0
75.54513380063078,486.0
74.78054151796222,487.0
75.29026970640793,488.0
75.54513380063078,489.0
74.78054151796222,490.0
75.54513380063078,491.0
75.54513380063078,492.0
75.79999789485363,493.0
75.79999789485363,494.0
75.79999789485363,495.0
75.03540561218507,496.0
75.79999789485363,497.0
75.79999789485363,498.0
75.29026970640793,499.0
76.05486198907649,500.0
76.05486198907649,501.0
76.05486198907649,502.0
75.29026970640793,503.0
76.05486198907649,504.0
75.79999789485363,505.0
75.29026970640793,506.0
75.54513380063078,507.0
76.05486198907649,508.0
75.29026970640793,509.0
76.05486198907649,510.0
76.05486198907649,511.0
75.79999789485363,512.0
76.30972608329935,513.0
76.05486198907649,514.0
75.29026970640793,515.0
76.05486198907649,516.0
75.29026970640793,517.0
75.54513380063078,518.0
75.79999789485363,519.0
76.05486198907649,520.0
75.79999789485363,521.0
76.30972608329935,522.0
76.05486198907649,523.0
75.79999789485363,524.0
75.79999789485363,525.0
76.05486198907649,526.0
75.03540561218507,527.0
75.29026970640793,528.0
75.54513380063078,529.0
75.29026970640793,530.0
75.29026970640793,531.0
75.79999789485363,532.0
75.54513380063078,533.0
75.54513380063078,534.0
75.79999789485363,535.0
75.03540561218507,536.0
75.29026970640793,537.0
75.54513380063078,538.0
75.29026970640793,539.0
75.29026970640793,540.0
74.78054151796222,541.0
75.03540561218507,542.0
74.78054151796222,543.0
75.54513380063078,544.0
75.29026970640793,545.0
74.78054151796222,546.0
75.79999789485363,547.0
75.54513380063078,548.0
75.54513380063078,549.0
75.54513380063078,550.0
75.54513380063078,551.0
75.29026970640793,552.0
76.05486198907649,553.0
75.03540561218507,554.0
