0,87.60,112.50,"2022,06,01,13:46:31"
0,87.09,113.51,"2022,06,01,13:46:32"
0,87.09,114.51,"2022,06,01,13:46:33"
0,87.60,115.51,"2022,06,01,13:46:34"
0,87.60,116.51,"2022,06,01,13:46:35"
0,87.86,117.51,"2022,06,01,13:46:36"
0,87.09,118.51,"2022,06,01,13:46:37"
0,87.09,119.52,"2022,06,01,13:46:38"
0,88.11,120.52,"2022,06,01,13:46:39"
0,88.11,121.55,"2022,06,01,13:46:40"
0,87.86,122.55,"2022,06,01,13:46:41"
0,88.11,123.55,"2022,06,01,13:46:42"
0,88.37,124.55,"2022,06,01,13:46:43"
0,88.11,125.55,"2022,06,01,13:46:44"
0,88.88,126.56,"2022,06,01,13:46:45"
0,89.39,127.56,"2022,06,01,13:46:46"
0,89.13,128.56,"2022,06,01,13:46:47"
0,88.62,129.56,"2022,06,01,13:46:48"
0,89.13,130.56,"2022,06,01,13:46:49"
0,88.62,131.59,"2022,06,01,13:46:50"
0,89.13,132.59,"2022,06,01,13:46:51"
0,89.39,133.60,"2022,06,01,13:46:52"
0,89.39,134.60,"2022,06,01,13:46:53"
0,89.13,135.60,"2022,06,01,13:46:54"
0,90.41,136.60,"2022,06,01,13:46:55"
0,89.90,137.60,"2022,06,01,13:46:56"
0,89.64,138.60,"2022,06,01,13:46:57"
0,89.64,139.61,"2022,06,01,13:46:58"
0,89.13,140.61,"2022,06,01,13:46:59"
0,89.39,141.64,"2022,06,01,13:47:01"
0,90.41,142.64,"2022,06,01,13:47:02"
0,90.92,143.64,"2022,06,01,13:47:03"
0,90.41,144.64,"2022,06,01,13:47:04"
0,90.41,145.64,"2022,06,01,13:47:05"
0,90.66,146.64,"2022,06,01,13:47:06"
0,91.17,147.65,"2022,06,01,13:47:07"
0,91.43,148.65,"2022,06,01,13:47:08"
0,90.41,149.65,"2022,06,01,13:47:09"
0,91.17,150.65,"2022,06,01,13:47:10"
0,91.17,151.68,"2022,06,01,13:47:11"
0,91.43,152.68,"2022,06,01,13:47:12"
0,91.94,153.68,"2022,06,01,13:47:13"
0,91.68,154.69,"2022,06,01,13:47:14"
0,92.19,155.69,"2022,06,01,13:47:15"
0,91.17,156.69,"2022,06,01,13:47:16"
0,91.43,157.69,"2022,06,01,13:47:17"
0,91.94,158.69,"2022,06,01,13:47:18"
0,91.94,159.69,"2022,06,01,13:47:19"
0,91.68,160.70,"2022,06,01,13:47:20"
0,91.68,161.73,"2022,06,01,13:47:21"
0,92.45,162.73,"2022,06,01,13:47:22"
0,91.68,163.73,"2022,06,01,13:47:23"
0,92.45,164.73,"2022,06,01,13:47:24"
0,91.94,165.73,"2022,06,01,13:47:25"
0,92.96,166.73,"2022,06,01,13:47:26"
0,91.94,167.73,"2022,06,01,13:47:27"
0,92.45,168.74,"2022,06,01,13:47:28"
0,93.21,169.74,"2022,06,01,13:47:29"
0,91.94,170.74,"2022,06,01,13:47:30"
0,93.21,171.77,"2022,06,01,13:47:31"
0,92.19,172.77,"2022,06,01,13:47:32"
0,93.21,173.77,"2022,06,01,13:47:33"
0,93.21,174.77,"2022,06,01,13:47:34"
0,93.21,175.78,"2022,06,01,13:47:35"
0,92.96,176.78,"2022,06,01,13:47:36"
0,92.70,177.78,"2022,06,01,13:47:37"
0,93.21,178.78,"2022,06,01,13:47:38"
0,93.47,179.78,"2022,06,01,13:47:39"
0,93.21,180.78,"2022,06,01,13:47:40"
0,93.98,181.81,"2022,06,01,13:47:41"
0,93.98,182.82,"2022,06,01,13:47:42"
0,93.47,183.82,"2022,06,01,13:47:43"
0,93.47,184.82,"2022,06,01,13:47:44"
0,93.98,185.82,"2022,06,01,13:47:45"
0,94.49,186.82,"2022,06,01,13:47:46"
0,93.21,187.82,"2022,06,01,13:47:47"
0,94.49,188.83,"2022,06,01,13:47:48"
0,94.49,189.83,"2022,06,01,13:47:49"
0,93.98,190.83,"2022,06,01,13:47:50"
0,94.49,191.86,"2022,06,01,13:47:51"
0,94.49,192.86,"2022,06,01,13:47:52"
0,93.98,193.86,"2022,06,01,13:47:53"
0,93.72,194.86,"2022,06,01,13:47:54"
0,94.23,195.87,"2022,06,01,13:47:55"
0,95.00,196.87,"2022,06,01,13:47:56"
0,94.74,197.87,"2022,06,01,13:47:57"
0,94.49,198.87,"2022,06,01,13:47:58"
0,94.49,199.87,"2022,06,01,13:47:59"
0,95.77,200.87,"2022,06,01,13:48:00"
0,95.00,201.90,"2022,06,01,13:48:01"
0,95.00,202.90,"2022,06,01,13:48:02"
0,94.74,203.91,"2022,06,01,13:48:03"
0,95.77,204.91,"2022,06,01,13:48:04"
0,95.26,205.91,"2022,06,01,13:48:05"
0,95.26,206.91,"2022,06,01,13:48:06"
0,95.26,207.91,"2022,06,01,13:48:07"
0,95.77,208.91,"2022,06,01,13:48:08"
0,95.00,209.91,"2022,06,01,13:48:09"
0,96.53,210.92,"2022,06,01,13:48:10"
0,95.51,211.95,"2022,06,01,13:48:11"
0,95.77,212.95,"2022,06,01,13:48:12"
